InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544888,20998,ROSE DU SUD OVEN GLOVE,6,2011-02-24 11:55:00,2.95,14231.0,United Kingdom
548404,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-03-31 09:38:00,1.49,16398.0,United Kingdom
554280,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-05-23 13:35:00,1.25,14817.0,United Kingdom
536401,22428,ENAMEL FIRE BUCKET CREAM,2,2010-12-01 11:21:00,6.95,15862.0,United Kingdom
580729,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-12-05 17:24:00,1.25,,United Kingdom
570842,22113,GREY HEART HOT WATER BOTTLE,4,2011-10-12 14:21:00,4.25,17676.0,United Kingdom
545423,22424,ENAMEL BREAD BIN CREAM,1,2011-03-02 14:34:00,12.75,15643.0,United Kingdom
572552,51014A,"FEATHER PEN,HOT PINK",20,2011-10-24 17:07:00,0.83,14096.0,United Kingdom
540943,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,2011-01-12 12:31:00,1.25,17841.0,United Kingdom
575661,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,10,2011-11-10 14:39:00,2.89,12617.0,France
537638,84946,ANTIQUE SILVER TEA GLASS ETCHED,54,2010-12-07 15:28:00,2.51,,United Kingdom
581405,22099,CARAVAN SQUARE TISSUE BOX,1,2011-12-08 13:50:00,0.39,13521.0,United Kingdom
563189,47566,PARTY BUNTING,4,2011-08-12 15:22:00,4.95,12682.0,France
577504,22097,SWALLOW SQUARE TISSUE BOX,4,2011-11-20 12:36:00,0.39,14159.0,United Kingdom
575516,23531,WALL ART BIG LOVE ,3,2011-11-10 10:45:00,6.95,17340.0,United Kingdom
575896,79051A,SMOKEY GREY COLOUR GLASS,48,2011-11-11 14:52:00,0.29,12480.0,Germany
540288,21158,MOODY GIRL DOOR HANGER ,1,2011-01-06 12:45:00,1.45,17634.0,United Kingdom
C549786,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-24,2011-04-12 11:58:00,1.69,14071.0,United Kingdom
568215,23176,ABC TREASURE BOOK BOX ,8,2011-09-26 08:38:00,2.25,13390.0,United Kingdom
571652,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-10-18 12:17:00,1.25,,Hong Kong
545320,22935,BAKING MOULD ROSE MILK CHOCOLATE,72,2011-03-01 14:47:00,2.75,14156.0,EIRE
556721,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-06-14 11:23:00,5.95,15218.0,United Kingdom
580536,22302,COFFEE MUG PEARS  DESIGN,6,2011-12-04 16:07:00,2.55,12490.0,France
553549,82551,LAUNDRY 15C METAL SIGN,1,2011-05-17 16:09:00,2.46,,United Kingdom
559898,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2,2011-07-13 12:18:00,2.89,16225.0,United Kingdom
574249,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-11-03 13:01:00,0.39,16347.0,United Kingdom
574936,23366,SET 12 COLOURING PENCILS DOILY,3,2011-11-07 17:06:00,0.65,13066.0,United Kingdom
581570,22834,HAND WARMER BABUSHKA DESIGN,12,2011-12-09 11:59:00,2.1,12662.0,Germany
546649,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-03-15 14:17:00,3.75,,United Kingdom
565150,23325,RUSTIC STRAWBERRY JAM POT SMALL,12,2011-09-01 14:26:00,1.45,14298.0,United Kingdom
554986,21329,DINOSAURS  WRITING SET ,3,2011-05-29 12:35:00,1.65,14451.0,United Kingdom
567910,22090,PAPER BUNTING RETROSPOT,12,2011-09-22 16:58:00,2.95,12437.0,France
562955,21257,VICTORIAN SEWING BOX MEDIUM,6,2011-08-11 10:14:00,15.79,,United Kingdom
562341,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-08-04 12:13:00,2.08,15005.0,United Kingdom
540992,22077,6 RIBBONS RUSTIC CHARM,4,2011-01-12 16:57:00,1.65,17364.0,United Kingdom
536876,21098,CHRISTMAS TOILET ROLL,17,2010-12-03 11:36:00,2.51,,United Kingdom
569238,22085,PAPER CHAIN KIT SKULLS ,3,2011-10-02 15:52:00,2.95,17954.0,United Kingdom
543275,90010E,AMBER GLASS/SILVER BRACELET,1,2011-02-06 12:49:00,8.95,13584.0,United Kingdom
566329,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-09-12 12:20:00,4.95,14527.0,United Kingdom
538349,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2010-12-10 14:59:00,3.81,,United Kingdom
569965,22667,RECIPE BOX RETROSPOT ,4,2011-10-06 18:47:00,2.95,18109.0,United Kingdom
564818,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-30 12:10:00,4.13,,United Kingdom
551008,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-26 09:50:00,4.13,,United Kingdom
537764,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-08 12:06:00,4.25,16893.0,United Kingdom
545996,23184,BULL DOG BOTTLE OPENER,6,2011-03-08 14:12:00,4.95,14367.0,United Kingdom
545713,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-03-07 10:11:00,5.79,,United Kingdom
572662,23316,RED REFECTORY CLOCK ,1,2011-10-25 12:54:00,9.95,15443.0,United Kingdom
541523,21534,DAIRY MAID LARGE MILK JUG,2,2011-01-19 10:09:00,4.95,17708.0,United Kingdom
544452,85125,SMALL ROUND CUT GLASS CANDLESTICK,2,2011-02-20 12:32:00,4.95,14162.0,United Kingdom
571430,22617,BAKING SET SPACEBOY DESIGN,24,2011-10-17 12:51:00,4.25,13090.0,United Kingdom
552883,23175,REGENCY MILK JUG PINK ,48,2011-05-12 10:13:00,2.75,14646.0,Netherlands
581219,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-12-08 09:28:00,3.29,,United Kingdom
560451,22956,36 FOIL HEART CAKE CASES,12,2011-07-19 09:50:00,2.1,14911.0,EIRE
578925,22972,CHILDREN'S SPACEBOY MUG,3,2011-11-27 12:13:00,1.65,17365.0,United Kingdom
561915,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-08-01 11:23:00,1.25,14408.0,United Kingdom
C556268,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-06-09 19:34:00,2.95,13317.0,United Kingdom
542893,21136,PAINTED METAL PEARS ASSORTED,16,2011-02-01 13:36:00,1.69,18202.0,United Kingdom
545526,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-03-03 13:14:00,2.95,17789.0,United Kingdom
574691,22766,PHOTO FRAME CORNICE,2,2011-11-06 13:17:00,2.95,14174.0,United Kingdom
580644,22508,DOORSTOP RETROSPOT HEART,1,2011-12-05 13:10:00,3.75,16904.0,United Kingdom
554058,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-05-20 16:04:00,1.25,17757.0,United Kingdom
576326,23321,SMALL WHITE HEART OF WICKER,4,2011-11-14 15:18:00,1.65,16504.0,United Kingdom
C543635,84949,SILVER HANGING T-LIGHT HOLDER,-6,2011-02-10 16:33:00,1.65,13894.0,United Kingdom
553869,23173,REGENCY TEAPOT ROSES ,2,2011-05-19 14:27:00,9.95,15394.0,United Kingdom
538148,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-12-09 16:26:00,4.21,,United Kingdom
569415,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-10-04 10:14:00,2.46,,United Kingdom
564974,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-08-31 15:32:00,3.29,,United Kingdom
541497,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,15,2011-01-18 15:19:00,1.63,,United Kingdom
555399,20726,LUNCH BAG WOODLAND,3,2011-06-02 17:41:00,1.65,15555.0,United Kingdom
576617,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-11-15 16:57:00,10.79,,United Kingdom
581123,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-12-07 12:34:00,2.95,15750.0,United Kingdom
545333,35915C,PEACH KNITTED HEN ,3,2011-03-01 16:22:00,0.83,,United Kingdom
578544,23525,WALL ART BUFFALO BILL ,6,2011-11-24 15:01:00,3.75,17096.0,United Kingdom
562162,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-08-03 12:03:00,9.95,12841.0,United Kingdom
564198,21787,RAIN PONCHO RETROSPOT,2,2011-08-23 17:18:00,0.85,14418.0,United Kingdom
541592,22438,BALLOON ART MAKE YOUR OWN FLOWERS,4,2011-01-19 15:08:00,1.63,,United Kingdom
539836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-22 13:46:00,2.95,17894.0,United Kingdom
538831,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-14 13:02:00,1.65,18144.0,United Kingdom
574328,22580,ADVENT CALENDAR GINGHAM SACK,12,2011-11-04 09:05:00,5.95,13081.0,United Kingdom
575176,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011-11-08 18:29:00,2.46,,United Kingdom
579408,23123,COCKTAIL SWORDS 50 PIECES,1,2011-11-29 12:34:00,0.83,14701.0,United Kingdom
579257,23681,LUNCH BAG RED VINTAGE DOILY,100,2011-11-29 08:14:00,1.45,15619.0,United Kingdom
568654,72818,CHRISTMAS DECOUPAGE CANDLE,12,2011-09-28 12:20:00,0.85,14911.0,EIRE
565920,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-09-08 08:56:00,2.08,15298.0,United Kingdom
559310,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2011-07-07 13:33:00,1.25,15505.0,United Kingdom
575516,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-11-10 10:45:00,4.15,17340.0,United Kingdom
536840,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-02 18:27:00,0.55,12738.0,Germany
559038,22489,PACK OF 12 TRADITIONAL CRAYONS,5,2011-07-05 15:31:00,1.25,,United Kingdom
544453,22117,METAL SIGN HER DINNER IS SERVED ,2,2011-02-20 13:06:00,2.95,17214.0,United Kingdom
580367,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-12-02 16:39:00,4.13,,United Kingdom
566421,23109,PACK OF SIX LED TEA LIGHTS,18,2011-09-12 13:55:00,2.89,12924.0,United Kingdom
559527,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2011-07-10 11:24:00,2.1,17787.0,United Kingdom
551468,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-04-28 16:21:00,5.79,,United Kingdom
566033,22633,HAND WARMER UNION JACK,3,2011-09-08 13:07:00,2.1,16031.0,United Kingdom
537963,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-12-09 11:30:00,9.95,13369.0,United Kingdom
550911,23008,DOLLY GIRL BABY GIFT SET,1,2011-04-21 13:11:00,16.95,12354.0,Spain
568696,23405,HOME SWEET HOME 2 DRAWER CABINET,4,2011-09-28 14:56:00,4.95,13842.0,United Kingdom
559338,23096,PETIT TRAY CHIC,1,2011-07-07 16:30:00,3.29,,United Kingdom
541684,20961,STRAWBERRY BATH SPONGE ,21,2011-01-20 15:22:00,1.25,15498.0,United Kingdom
555574,23010,CIRCUS PARADE BABY GIFT SET,1,2011-06-05 15:46:00,16.95,12417.0,Belgium
565338,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-02 14:39:00,0.83,14948.0,United Kingdom
538849,22904,CALENDAR PAPER CUT DESIGN,4,2010-12-14 13:31:00,2.95,14415.0,United Kingdom
552320,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-09 08:26:00,1.65,13985.0,United Kingdom
580115,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-12-01 16:22:00,5.79,,United Kingdom
581219,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2011-12-08 09:28:00,1.63,,United Kingdom
544157,22544,MINI JIGSAW SPACEBOY,24,2011-02-16 12:46:00,0.42,12372.0,Denmark
540371,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2011-01-06 16:35:00,6.45,14312.0,United Kingdom
545238,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-01 11:02:00,1.25,15241.0,United Kingdom
547042,21775,DECORATIVE FLORE BATHROOM BOTTLE,2,2011-03-20 11:00:00,2.46,,United Kingdom
564840,22947,WOODEN ADVENT CALENDAR RED,1,2011-08-30 12:49:00,16.63,,United Kingdom
551305,85094,CANDY SPOT EGG WARMER RABBIT,48,2011-04-27 14:58:00,0.19,16145.0,United Kingdom
564556,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,2011-08-25 19:48:00,0.83,12748.0,United Kingdom
541830,84050,PINK HEART SHAPE EGG FRYING PAN,2,2011-01-21 17:09:00,4.13,,United Kingdom
577539,23452,HEART MINI PORTRAIT FRAME,18,2011-11-20 14:24:00,1.95,14547.0,United Kingdom
568216,22668,PINK BABY BUNTING,10,2011-09-26 09:28:00,2.95,16168.0,United Kingdom
562539,21948,SET OF 6 CAKE CHOPSTICKS,4,2011-08-05 15:30:00,1.25,17220.0,United Kingdom
575610,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-10 12:45:00,2.1,16628.0,United Kingdom
547109,20725,LUNCH BAG RED RETROSPOT,10,2011-03-21 11:46:00,1.65,12423.0,Belgium
575177,22065,CHRISTMAS PUDDING TRINKET POT ,10,2011-11-08 18:41:00,1.63,,United Kingdom
546387,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-03-11 13:34:00,1.25,16766.0,United Kingdom
549833,22986,GINGHAM ROSE WRAP,25,2011-04-12 13:19:00,0.42,13458.0,United Kingdom
580193,23349,ROLL WRAP VINTAGE CHRISTMAS,2,2011-12-02 12:03:00,1.25,16899.0,United Kingdom
562161,23201,JUMBO BAG ALPHABET,1,2011-08-03 11:58:00,2.08,17841.0,United Kingdom
545035,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-02-25 17:03:00,2.1,15078.0,United Kingdom
543988,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-15 09:50:00,2.95,14849.0,United Kingdom
574096,22098,BOUDOIR SQUARE TISSUE BOX,36,2011-11-03 09:55:00,0.39,13599.0,United Kingdom
543098,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2011-02-03 11:49:00,1.25,13102.0,United Kingdom
551014,22546,MINI JIGSAW PURDEY,24,2011-04-26 11:04:00,0.42,13209.0,United Kingdom
564754,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-08-30 10:29:00,3.29,,United Kingdom
552658,22501,PICNIC BASKET WICKER LARGE,2,2011-05-10 14:57:00,9.95,14534.0,United Kingdom
541120,22377,BOTTLE BAG RETROSPOT ,20,2011-01-14 09:13:00,0.85,12490.0,France
560772,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-07-20 16:12:00,4.13,,United Kingdom
575091,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-08 14:05:00,0.85,17160.0,United Kingdom
553527,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-05-17 14:57:00,1.65,15123.0,United Kingdom
558341,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-06-28 14:20:00,3.75,14741.0,United Kingdom
563359,23084,,20,2011-08-15 14:56:00,0.0,,United Kingdom
555854,23159,SET OF 5 PANCAKE DAY MAGNETS,2,2011-06-07 13:47:00,2.08,12748.0,United Kingdom
C544814,M,Manual,-1,2011-02-23 16:36:00,30.19,15590.0,United Kingdom
575601,22971,QUEENS GUARD COFFEE MUG,1,2011-11-10 12:16:00,2.55,,United Kingdom
578344,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-11-24 09:21:00,0.83,,United Kingdom
576617,46776F,WOVEN ROSE GARDEN CUSHION COVER ,1,2011-11-15 16:57:00,4.13,,United Kingdom
561322,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-07-26 13:03:00,0.85,15203.0,United Kingdom
565014,23206,LUNCH BAG APPLE DESIGN,30,2011-08-31 16:28:00,1.65,16180.0,United Kingdom
577300,47504H,ENGLISH ROSE SPIRIT LEVEL ,9,2011-11-18 12:53:00,0.79,16924.0,United Kingdom
574831,22994,TRAVEL CARD WALLET RETROSPOT,6,2011-11-07 11:26:00,0.42,15522.0,United Kingdom
537219,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-05 15:47:00,3.75,14081.0,United Kingdom
578019,40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,4,2011-11-22 13:11:00,0.85,17360.0,United Kingdom
540458,22654,DELUXE SEWING KIT ,3,2011-01-07 12:28:00,5.95,12501.0,Germany
537240,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-06 10:08:00,2.51,,United Kingdom
554102,22059,CERAMIC STRAWBERRY DESIGN MUG,2,2011-05-22 13:40:00,1.49,14647.0,United Kingdom
560772,35916A,YELLOW FELT HANGING HEART W FLOWER,4,2011-07-20 16:12:00,0.63,,United Kingdom
545719,47566,PARTY BUNTING,4,2011-03-07 10:28:00,4.95,13344.0,United Kingdom
552304,48184,DOORMAT ENGLISH ROSE ,1,2011-05-08 15:15:00,7.95,12748.0,United Kingdom
573288,48194,DOORMAT HEARTS,10,2011-10-28 14:42:00,7.08,14194.0,United Kingdom
578551,23177,TREASURE ISLAND BOOK BOX,1,2011-11-24 15:05:00,2.25,12937.0,United Kingdom
572662,22941,CHRISTMAS LIGHTS 10 REINDEER,3,2011-10-25 12:54:00,8.5,15443.0,United Kingdom
550278,82583,HOT BATHS METAL SIGN,5,2011-04-15 13:15:00,4.96,,United Kingdom
569374,22540,MINI JIGSAW CIRCUS PARADE ,1,2011-10-03 16:14:00,0.83,,United Kingdom
C553478,22847,BREAD BIN DINER STYLE IVORY,-1,2011-05-17 11:47:00,16.95,17677.0,United Kingdom
556107,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-08 17:09:00,2.95,17360.0,United Kingdom
560422,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-07-18 15:14:00,0.12,16746.0,United Kingdom
572552,22867,HAND WARMER BIRD DESIGN,2,2011-10-24 17:07:00,4.13,14096.0,United Kingdom
551815,23078,ICE CREAM PEN LIP GLOSS ,24,2011-05-04 11:46:00,1.25,18065.0,United Kingdom
570465,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-10 16:02:00,10.79,,United Kingdom
538345,84789,ENCHANTED BIRD PLANT CAGE,4,2010-12-10 14:45:00,3.75,13787.0,United Kingdom
536742,22451,SILK PURSE BABUSHKA RED,1,2010-12-02 13:14:00,3.35,16916.0,United Kingdom
541424,22325,MOBILE VINTAGE HEARTS ,1,2011-01-17 17:57:00,3.29,,United Kingdom
539492,48184,DOORMAT ENGLISH ROSE ,1,2010-12-20 10:14:00,14.43,,United Kingdom
545011,47566,PARTY BUNTING,1,2011-02-25 13:05:00,4.95,13666.0,United Kingdom
547248,21843,RED RETROSPOT CAKE STAND,1,2011-03-22 09:23:00,20.79,,United Kingdom
541698,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-01-20 19:16:00,7.95,14713.0,United Kingdom
540647,72232,FENG SHUI PILLAR CANDLE,1,2011-01-10 14:57:00,0.19,17406.0,United Kingdom
540538,47422,ASSORTED MONKEY SUCTION CUP HOOK,1,2011-01-09 14:36:00,0.42,17841.0,United Kingdom
580500,21498,RED RETROSPOT WRAP ,25,2011-12-04 12:52:00,0.42,17131.0,United Kingdom
552268,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-05-08 11:49:00,0.55,14709.0,United Kingdom
573373,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-10-30 13:37:00,1.25,14684.0,United Kingdom
545688,22763,KEY CABINET MA CAMPAGNE,2,2011-03-06 12:42:00,9.95,16033.0,United Kingdom
568949,90214S,"LETTER ""S"" BLING KEY RING",1,2011-09-29 15:13:00,0.83,,United Kingdom
556879,22493,PAINT YOUR OWN CANVAS SET,3,2011-06-15 12:07:00,1.65,16461.0,United Kingdom
569229,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-10-02 14:56:00,1.45,14502.0,United Kingdom
574076,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-11-02 15:38:00,3.29,,United Kingdom
568513,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-09-27 12:36:00,1.25,13555.0,United Kingdom
561099,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-07-25 11:01:00,2.95,14100.0,United Kingdom
553689,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2011-05-18 14:07:00,0.79,17389.0,United Kingdom
561658,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-07-28 16:06:00,5.95,12743.0,Unspecified
567186,23184,BULL DOG BOTTLE OPENER,2,2011-09-18 16:04:00,4.95,17073.0,United Kingdom
571328,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-10-17 11:27:00,0.85,12473.0,Germany
544776,84997d,CHILDRENS CUTLERY POLKADOT PINK,5,2011-02-23 11:39:00,8.29,,United Kingdom
564838,23087,ZINC  HEART T-LIGHT HOLDER,3,2011-08-30 12:43:00,2.46,,United Kingdom
575930,23225,CHERUB HEART DECORATION SILVER ,5,2011-11-11 17:58:00,1.63,,United Kingdom
557497,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-06-20 15:20:00,4.13,,United Kingdom
540356,22738,RIBBON REEL SNOWY VILLAGE,1,2011-01-06 15:12:00,2.51,,United Kingdom
565541,22398,MAGNETS PACK OF 4 SWALLOWS,4,2011-09-05 12:00:00,0.39,14159.0,United Kingdom
571054,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-10-13 13:58:00,4.95,14234.0,United Kingdom
536798,21877,HOME SWEET HOME MUG,6,2010-12-02 15:55:00,1.25,17838.0,United Kingdom
565840,22670,FRENCH WC SIGN BLUE METAL,2,2011-09-07 12:02:00,2.46,,United Kingdom
543021,22030,SWALLOWS GREETING CARD,12,2011-02-02 14:36:00,0.42,15421.0,United Kingdom
570374,21770,OPEN CLOSED METAL SIGN,1,2011-10-10 12:34:00,4.95,14719.0,United Kingdom
577535,20756,GREEN FERN POCKET BOOK,1,2011-11-20 14:07:00,0.85,14071.0,United Kingdom
578463,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-24 12:30:00,0.65,12757.0,Portugal
540838,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-01-11 15:13:00,1.25,13862.0,United Kingdom
543099,22699,ROSES REGENCY TEACUP AND SAUCER ,72,2011-02-03 12:00:00,2.55,16684.0,United Kingdom
578445,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-24 12:25:00,0.79,15005.0,United Kingdom
539991,35443,RASTA IN BATH W SPLIFF ASHTRAY,1,2010-12-23 16:49:00,0.85,,United Kingdom
580727,23245,SET OF 3 REGENCY CAKE TINS,6,2011-12-05 17:17:00,10.79,14096.0,United Kingdom
574950,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,9,2011-11-08 09:29:00,0.83,,United Kingdom
556682,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-06-14 09:42:00,3.75,15358.0,United Kingdom
567384,21166,COOK WITH WINE METAL SIGN ,48,2011-09-20 10:23:00,2.41,17450.0,United Kingdom
540278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-06 12:31:00,2.95,15719.0,United Kingdom
544470,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-02-21 08:38:00,0.85,12707.0,France
543354,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2011-02-07 13:50:00,0.85,13458.0,United Kingdom
570479,84997D,CHILDRENS CUTLERY POLKADOT PINK,5,2011-10-10 16:58:00,4.15,17589.0,United Kingdom
576538,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-15 12:42:00,4.95,14725.0,United Kingdom
556082,20676,RED RETROSPOT BOWL,3,2011-06-08 15:22:00,2.46,,United Kingdom
564872,22197,POPCORN HOLDER,100,2011-08-31 10:47:00,0.72,16083.0,United Kingdom
566400,23171,REGENCY TEA PLATE GREEN ,12,2011-09-12 13:16:00,1.65,17139.0,United Kingdom
571671,23210,WHITE ROCKING HORSE HAND PAINTED,6,2011-10-18 13:15:00,1.25,16940.0,United Kingdom
551010,22719,GUMBALL MONOCHROME COAT RACK,2,2011-04-26 09:52:00,2.46,,United Kingdom
573564,22939,ADULT APRON APPLE DELIGHT,4,2011-10-31 13:58:00,4.95,16127.0,United Kingdom
580730,21704,BAG 250g SWIRLY MARBLES,1,2011-12-05 17:28:00,1.63,,United Kingdom
551035,22727,ALARM CLOCK BAKELIKE RED ,4,2011-04-26 11:34:00,3.75,15065.0,United Kingdom
C572059,21242,RED RETROSPOT PLATE ,-12,2011-10-20 12:45:00,1.69,17346.0,United Kingdom
572675,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-10-25 13:20:00,2.49,17917.0,United Kingdom
566912,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-15 14:05:00,1.95,14367.0,United Kingdom
567380,21039,RED RETROSPOT SHOPPING BAG,6,2011-09-20 10:06:00,2.55,12620.0,France
556108,20667,CHERRY BLOSSOM PURSE,1,2011-06-08 17:59:00,2.46,,United Kingdom
548893,20719,WOODLAND CHARLOTTE BAG,1,2011-04-04 15:54:00,1.63,,United Kingdom
537638,21846,PINK DIAMANTE PEN IN GIFT BOX,7,2010-12-07 15:28:00,4.21,,United Kingdom
572881,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,90,2011-10-26 13:36:00,0.5,12748.0,United Kingdom
567613,23358,HOT STUFF HOT WATER BOTTLE,6,2011-09-21 11:49:00,3.75,13908.0,United Kingdom
557263,20676,RED RETROSPOT BOWL,72,2011-06-19 11:08:00,1.06,14646.0,Netherlands
543629,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-02-10 15:55:00,3.75,,United Kingdom
568710,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,2,2011-09-28 15:42:00,0.42,14649.0,United Kingdom
543277,21657,MILK BOTTLE WITH GLASS STOPPER ,2,2011-02-06 14:33:00,6.95,15808.0,United Kingdom
544167,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-02-16 13:14:00,9.95,14755.0,United Kingdom
573576,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
547867,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-03-27 13:56:00,2.1,13357.0,United Kingdom
540798,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-01-11 12:11:00,0.85,17365.0,United Kingdom
576212,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-11-14 12:45:00,0.42,18082.0,United Kingdom
576078,23365,SET 12 COLOUR PENCILS LOVE LONDON,4,2011-11-13 16:22:00,0.65,14432.0,United Kingdom
539434,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2010-12-17 14:41:00,6.77,,United Kingdom
563585,22501,PICNIC BASKET WICKER LARGE,2,2011-08-17 17:01:00,9.95,17070.0,United Kingdom
579527,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-30 08:43:00,0.39,18210.0,United Kingdom
541104,90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1,2011-01-13 14:29:00,1.63,,United Kingdom
576321,23215,JINGLE BELL HEART ANTIQUE SILVER,1,2011-11-14 14:59:00,2.08,14953.0,United Kingdom
563404,22630,DOLLY GIRL LUNCH BOX,12,2011-08-16 11:04:00,1.95,16303.0,United Kingdom
537666,22963,JAM JAR WITH GREEN LID,1,2010-12-07 18:36:00,1.66,,United Kingdom
